f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
265639,536363,408744,2403.56,11569.4,3.89041,108.455,58106.9,20,73,30,319,6778.63,3638.89,142.981,164.9,0.431373,13.5,0.15873,0.649891,0.207752,0.585911,15.9683,5.14085
200652,290190,226085,1728.03,9287.25,3.91837,103.937,97314,30,49,39,182,4230.83,4094.94,151.434,169.59,0.441176,17.2,0.166667,0.887508,0.186065,0.455553,23.7644,7.65625
460999,741000,611987,2950.51,19147,3.88034,108.169,31415.9,17,117,48,436,10531.2,3940.16,159.619,170.896,0.4625,24.6471,0.181818,0.753282,0.154098,0.550022,7.97326,4.38106
465005,732368,546512,2840.6,19947.6,4.10204,112.882,59828.5,19,98,63,298,7454.23,4744.95,157.111,171.841,0.195122,17.625,0.126437,0.850859,0.142403,0.373691,12.6089,4.63184
288740,490373,348607,2278.26,12595.5,3.97297,108.741,40828.1,16,74,46,246,5982.9,3901.89,155.61,169.196,0.48,16.5714,0.193548,0.828268,0.180878,0.475001,10.4637,4.02721
285303,492312,344458,2259.54,11792.1,3.68421,106.039,13273.2,10,76,46,260,6426.34,3753.99,152.6,168.87,0.407407,27.8889,0.169231,0.828265,0.191614,0.544969,3.53577,2.71429
447633,734375,549419,3015.01,18925.2,4.06316,107.536,16286,10,95,67,334,7832.08,4711.93,157.066,173.358,0.30137,19.875,0.144578,0.814739,0.159312,0.413843,3.45634,2.46114
238292,440914,289672,2027.88,8492.15,3.77778,108.103,54739.1,6,63,52,215,6046.54,3782.41,159.493,172.827,0.465116,18.5455,0.188679,0.822626,0.238795,0.712016,14.472,1.58824
147885,256800,196362,1655.55,5714.39,3.6087,105.183,20106.2,12,46,32,194,4686.01,3214.9,152.541,168.875,0.393939,13.9231,0.210526,0.753127,0.289717,0.820037,6.25407,3.3253
191591,286760,223737,1736.17,7156.29,3.80952,102.475,56410.4,19,42,42,197,4587.79,4561.69,151.609,168.119,0.555556,15.4167,0.235294,0.856323,0.242607,0.641085,12.3661,4.9875
157146,264620,208004,1691.57,6193.96,3.6087,103.875,32047.4,17,46,31,214,4934.84,3416.21,148.752,164.387,0.393939,11.5882,0.210526,0.755495,0.2731,0.796717,9.38098,4.71084
142885,265740,169366,1536.95,6121.5,3.9,96.7672,46759.5,20,40,38,167,3819.26,3572.12,148.82,166.974,0.666667,17.5556,0.25,0.843643,0.251074,0.62391,13.0901,5.12821
144550,326112,206360,1716.46,5291.1,3.45,107.102,28952.9,14,40,27,210,4855.49,3613.76,154.162,166.185,0.428571,18.0909,0.25,0.700475,0.324406,0.917671,8.01186,4.05797
193940,381151,271798,1940.14,6917.14,3.58333,101.605,35298.9,13,48,35,234,5608,4040.41,154.59,167.286,0.6,20.2727,0.2,0.713545,0.280483,0.81074,8.73647,3.62791
132505,345897,229308,1798.26,5215.64,3.33333,107.655,10568.3,9,51,16,253,5993.04,2598.15,155.02,157.75,0.5,24.3,0.416667,0.577848,0.344782,1.14905,4.06764,2.7
123568,226551,173636,1534.54,4473.33,3.35135,100.667,30790.7,15,37,25,203,4723.23,3339.67,151.419,164.16,0.48,15.9167,0.321429,0.711647,0.343043,1.05587,9.21971,4.47581
216142,434520,271058,1965.1,7547.18,3.95122,102.339,54739.1,18,41,39,227,4726.28,5271.76,140.581,168.923,0.518519,14.1333,0.138889,0.797401,0.260375,0.626232,10.3835,4.55556
135743,249630,178880,1569.86,4803.67,3.6,103.857,30171.9,15,35,31,176,4334.24,3878.37,157.511,163.677,0.346154,28.3333,0.206897,0.758848,0.326803,0.902275,7.77953,4.16667
209080,419463,271882,1930.99,7610.38,3.85714,101.233,66052,19,42,38,208,4866.32,4978.09,157.115,167.053,0.448276,33.6667,0.166667,0.769008,0.253731,0.639431,13.2685,4.92593
260473,631944,408790,2405.11,9598.2,3.67742,103.795,59828.5,16,62,27,271,6703.63,4201.17,148.266,166.074,0.55,26.1,0.169811,0.63718,0.25058,0.698427,14.2409,4.35088
201974,323988,227204,1732.63,9722.68,4.17241,103.353,62458,23,58,42,175,4257.29,3482.31,153.92,167.524,0.288889,42.75,0.183673,0.888951,0.178205,0.437872,17.9358,5.5124
463862,995940,613853,2956.68,18936.8,3.84746,108.473,24328.5,13,118,46,437,10402.9,3931.03,155.556,168.87,0.45679,18,0.191919,0.755656,0.156134,0.549346,6.18883,3.37885
460648,854428,546312,2841.86,16622.7,3.97403,112.24,77437.1,14,77,63,298,7472.25,5982.44,157.708,171.349,0.425926,21.9231,0.166667,0.843197,0.170962,0.44952,12.9441,3.52288
290611,560564,349000,2278.85,13394.6,3.89744,110.164,68813.4,22,78,49,248,5969.13,3725.79,158.625,171.918,0.529412,19.6667,0.147059,0.832697,0.170132,0.445637,18.4695,5.64474
284346,523998,346072,2264.25,11458.8,3.8,106.954,14102.6,11,70,53,298,6520.58,4062.09,146.49,172.226,0.428571,13.1905,0.22807,0.821639,0.1976,0.569048,3.47176,2.89474
450229,1.03E+006,551876,3023.68,19349.4,4.21277,112.381,18145.8,12,94,83,346,7961.37,4789.67,154.087,175.542,0.342857,17.2105,0.189873,0.815814,0.156267,0.411453,3.78854,2.84848
239932,377508,291928,2034.99,10443.5,3.82857,113.162,26015.5,14,70,49,259,6208.87,3427.59,158.042,171.102,0.428571,24.9,0.186441,0.821887,0.194856,0.594519,7.59003,3.65672
182387,455195,310426,2066.61,6755.64,3.26471,108.409,10568.3,10,68,28,328,7719.25,2682.17,150.963,162.464,0.446809,19.5,0.36,0.587539,0.305909,1.14264,3.94022,3.06306
149629,283015,197058,1656.89,6142.9,3.63265,103.698,19606.7,13,49,32,195,4658.51,3053.66,156.564,168.594,0.361111,26.8571,0.195122,0.759319,0.269724,0.758356,6.42071,3.57865
191506,333506,225150,1742.69,6948.05,3.70732,101.982,56410.4,19,41,43,193,4592.28,4670.89,154.824,168.86,0.322581,13.8462,0.242424,0.850573,0.250817,0.660945,12.077,5.125
158052,316496,208588,1694.59,6485.46,3.74468,102.752,32685.1,17,47,30,208,4923.46,3362.8,150.212,164.667,0.382353,12.8667,0.236842,0.757724,0.26129,0.759153,9.71961,4.53977
136042,266760,171380,1540.95,6049.07,3.89189,99.1869,54739.1,19,37,40,162,3803.8,3676.8,153.235,168.375,0.321429,19.25,0.15625,0.793802,0.254742,0.628825,14.8877,4.88194
147314,326390,207304,1720.83,5694.14,3.72093,102.769,31415.9,16,43,29,205,4849.93,3425.9,153.151,165.414,0.482759,17.6364,0.30303,0.710617,0.302211,0.85174,9.17012,4.3
198116,380474,271447,1940.07,8398.43,3.7193,107.535,36643.5,18,57,31,203,5526.11,3475.72,160.517,163.452,0.357143,32.8333,0.1875,0.729851,0.231004,0.657993,10.5427,4.83962
131117,345276,228276,1795.45,5465.22,3.34545,102.814,10207,10,55,16,264,6021.17,2383.94,149.894,157.5,0.447368,28.3333,0.447368,0.574377,0.328523,1.10173,4.28159,2.98913
129760,227986,175566,1540.92,5482.19,3.19231,103.219,32047.4,15,52,27,211,4721.88,2495.38,149.924,166.519,0.238095,13.0667,0.238095,0.73909,0.281077,0.861312,12.8427,4.6988
215644,433881,270662,1964.58,8284.6,4,98.7576,52279.2,18,44,40,213,4702.48,4900.99,146.559,168.3,0.419355,13.2,0.128205,0.796728,0.237137,0.567617,10.6671,4.5
137425,248570,177863,1564.58,5609.73,3.61905,98.4182,30171.9,17,42,30,176,4312.42,3272.02,155.466,164.667,0.3125,15,0.2,0.772643,0.278905,0.76874,9.22118,4.69737
208697,420760,271698,1932.23,6937.3,3.57143,98.1667,67886.7,17,42,40,212,4901.57,4968.99,154.104,169.2,0.4,41.4,0.166667,0.768124,0.278527,0.706553,13.6621,4.76
264186,627924,406042,2399.91,10646.4,3.82353,107.177,58964.6,17,68,29,209,6598.23,3885.09,162.89,165,0.416667,68.6667,0.172414,0.650636,0.225419,0.61976,15.1772,4.44615
198609,322686,226369,1729.87,8815.44,4,102.638,91863.3,28,47,40,178,4211.18,4225.71,153.629,168.525,0.566667,16.8,0.175,0.877366,0.196231,0.477705,21.7391,7
456824,990930,610903,2950.99,18063.8,3.75439,106.879,30790.7,17,114,43,389,10518.9,4007.23,161.722,170.488,0.425,17.5238,0.1875,0.747785,0.163365,0.58232,7.6838,4.52804
464380,853452,546064,2840.09,19445.9,4.16667,111.76,59828.5,18,96,61,302,7469.63,4837.29,154.669,174.049,0.246753,14.8947,0.142857,0.850412,0.146051,0.384124,12.3682,4.32
291768,563568,352112,2285.39,11637.2,4.03077,107.173,28352.9,17,65,51,250,5980.78,4488.73,157.452,171.353,0.25,19.8333,0.160714,0.82862,0.196386,0.513936,6.31646,4.21756
288897,522450,345430,2263.66,12602.7,3.87342,110.423,14102.6,10,79,52,266,6454.5,3656.92,157.019,172.769,0.436364,23.1818,0.19697,0.836339,0.179618,0.512154,3.85641,2.5817
446978,1.03E+006,552558,3021.41,16301.6,3.97468,109.932,7238.23,8,79,73,343,7916.42,5657.96,153.525,174.384,0.436364,18.0556,0.161765,0.808927,0.185345,0.485623,1.2793,2.01274
242185,378300,291032,2031.35,10544,3.79487,110.812,26590.4,14,78,48,256,6161.73,3104.94,158.285,170.771,0.471698,27.4444,0.278689,0.832162,0.192655,0.584384,8.56392,3.68919
189043,455806,310307,2066.7,7912.86,3.35065,105.011,12469,11,77,27,326,7692.02,2455.11,152.988,166.444,0.375,19.375,0.283333,0.609214,0.261183,0.972091,5.07879,3.28295
150906,284080,196788,1658.01,6247.67,3.70833,103.015,20612,14,48,31,195,4667.27,3143.87,154,163.742,0.411765,18.5,0.2,0.766843,0.265381,0.747042,6.55624,3.77528
193657,330048,223332,1734.7,9089.83,4,101.124,58106.9,23,59,45,190,4561.11,3282.33,155.642,170.489,0.552632,14.8333,0.18,0.867128,0.19084,0.501782,17.7029,5.75
