f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
265216,370397,290875,1994.16,11134.6,3.19672,120.325,5026.55,2,122,65,350,8910.95,160.571,160.571,173.938,0.402299,34,0.418605,0.911788,0.179096,0.800296,2.31222,0.625641
228795,304440,236897,1737,9483.64,3.71429,115.673,39408.1,15,63,77,204,5041.19,160.025,160.025,173.143,0.465116,28.1429,0.235294,0.965798,0.183158,0.531567,10.8513,4.03846
241042,317420,249859,1778.76,9501.24,3.18095,121.557,2290.22,2,105,71,337,7750.5,154.059,154.059,172.859,0.458333,14.3182,0.329114,0.964711,0.187214,0.815736,0.997641,0.628743
240712,308295,249182,1784.92,9000.43,3.29412,115.149,2642.08,5,85,75,273,6891.58,161.934,161.934,174.307,0.393443,33.125,0.393443,0.966007,0.198316,0.765694,0.932969,1.51786
214001,273840,218388,1670,9348.34,3.64103,115.684,10935.9,8,78,72,211,5389.61,159.265,159.265,174,0.5,22.4444,0.238095,0.979909,0.178642,0.576531,3.98596,2.19718
196942,260520,206288,1616.84,8537.13,2.83333,123.827,16286,9,120,59,386,8026.23,142.324,142.324,173.492,0.643836,8.41463,0.165049,0.954696,0.189389,0.940156,9.92332,3.17647
373887,520576,414182,2348.71,16459.5,3.66423,110.389,5541.77,5,137,33,431,9092.64,142.995,142.995,164.091,0.457447,11.3143,0.304762,0.902714,0.142696,0.552424,2.03062,1.36454
359487,459982,370828,2168.53,14025.2,3.71429,115.632,26590.4,11,98,92,303,7534.11,160.568,160.568,174.446,0.4,24.25,0.25641,0.969417,0.154616,0.537183,7.24884,2.96154
253366,331683,261526,1828.17,10713.8,3.35185,122.472,2463.01,4,108,65,373,7578.13,145.099,145.099,174.231,0.421053,13.3462,0.255814,0.968799,0.170636,0.707322,1.04989,1.19337
457428,589440,466412,2488.9,18914.3,3.89286,116.333,66966.2,18,112,92,308,7639.23,162.351,162.351,174.217,0.534247,33.2222,0.191489,0.980738,0.131589,0.403887,16.3965,4.62385
444881,755698,531008,2759.84,17233.7,3.82857,114.236,76453.8,17,105,54,343,8702.99,156.755,156.755,172.815,0.438356,19.1765,0.206897,0.837804,0.160142,0.504998,18.0445,4.4403
271953,365184,284886,1901.03,9907.46,3.37931,113.652,17671.5,8,87,72,308,7235.77,151.906,151.906,173.958,0.45,17.1176,0.279412,0.954602,0.191879,0.730336,5.65324,2.36735
442193,579150,462429,2470.68,17843.2,3.39506,115.778,380.133,2,162,85,468,11280.9,155.113,155.113,174.729,0.384615,19.3478,0.255814,0.956239,0.138466,0.632226,0.139264,0.589091
265337,367030,293366,1970.54,10599.7,3.09565,116.992,615.752,2,115,62,382,8455.3,145.304,145.304,171.097,0.352941,11.7333,0.223404,0.90446,0.185906,0.797693,0.266874,0.646067
282653,378104,295016,1929.59,11065.6,3.10791,119.601,1385.44,1,139,86,426,10327.3,157.432,157.432,174.116,0.478723,29.4286,0.561798,0.958092,0.174376,0.933272,0.681318,0.321759
152361,214650,157266,1432.81,6164.79,3.625,113.286,16741.5,11,48,61,164,3970.43,159.433,159.433,173.934,0.5,26.3333,0.263158,0.968814,0.232419,0.64405,5.27426,3.03448
118134,169993,125294,1266.24,4407.57,2.56098,120.578,706.858,2,82,64,273,6365,152.168,152.168,174.469,0.64,10.8696,0.518519,0.942855,0.287288,1.44411,0.490649,0.780952
157294,220224,167084,1457.99,6448.13,3.27273,119.513,1385.44,3,66,64,217,5251.87,157.35,157.35,174.391,0.466667,30,0.32,0.941409,0.226111,0.814479,0.581325,0.916667
303042,420552,315624,1999.65,12020.5,3.23664,117.592,3421.19,4,131,73,396,9533.31,159.28,159.28,173.781,0.47191,21,0.423913,0.960134,0.166353,0.793088,1.47893,1.23585
266959,367227,276120,1889.33,11175.9,3.46154,117.387,6647.61,5,104,83,305,7490.98,161.472,161.472,175.434,0.444444,29.5,0.333333,0.966823,0.169053,0.670277,2.58973,1.44444
263173,428930,290968,1996.71,10520.2,3.15966,121.514,5808.8,3,119,69,361,8956.12,161.715,161.715,174.362,0.4875,35.1,0.433735,0.904471,0.189798,0.851327,2.62659,0.949468
227969,308538,234534,1728.9,9557.15,3.74603,116.202,36643.5,16,63,70,202,5027.69,160.411,160.411,173.9,0.369565,66.3333,0.235294,0.972005,0.180901,0.526066,10.1266,4.27119
241046,325785,250948,1782.56,9272.07,3.16,120.991,3848.45,5,100,76,333,7811.79,152.79,152.79,174.342,0.470588,21.2,0.351351,0.960545,0.19225,0.842507,1.59656,1.58228
241696,340092,248628,1784.12,10365.5,3.46,117.228,2463.01,3,100,73,279,6887.66,158.423,158.423,173.849,0.470588,26.9,0.315789,0.972119,0.17212,0.664478,1.01905,0.867052
208705,291040,217403,1666.23,8178.61,3.57576,115.312,10568.3,6,66,68,216,5358.4,158.13,158.13,173.985,0.434783,20.6,0.294118,0.95999,0.20373,0.655172,3.34209,1.67797
186254,270848,206524,1617.22,6626.1,2.54737,125.507,15836.8,8,95,58,400,8068.84,139.765,139.765,171.776,0.319444,8.52381,0.144578,0.901853,0.244068,1.21773,8.07763,3.1405
371928,591920,413546,2347.6,15105.9,3.64706,111.997,6082.12,6,119,35,427,9062.19,145.724,145.724,166.257,0.525641,14.25,0.293478,0.899364,0.15541,0.599912,1.946,1.64516
362021,492228,369924,2167.05,15759.4,3.78571,116.308,37325.3,16,112,82,301,7537.01,158.724,158.724,175.5,0.382716,29.1,0.230769,0.978636,0.137509,0.478256,11.5475,4.22642
249573,342955,260876,1826.56,9430.42,3.19588,119.607,1963.5,2,97,62,382,7600.16,142.029,142.029,171.403,0.366197,14.28,0.24359,0.956674,0.193688,0.805919,0.76314,0.625806
458145,655234,466602,2489.72,20045.9,3.98291,116.49,76453.8,22,117,83,324,7755.11,157.136,157.136,175.47,0.481013,17,0.193878,0.981875,0.124201,0.386869,19.5246,5.52361
445618,783156,554281,2810.43,17492.9,3.78571,114.003,40115,15,112,47,348,8916.98,158.489,158.489,172.149,0.417722,23.8571,0.230769,0.803956,0.160661,0.509749,10.0824,3.96226
278279,372051,286081,1904.94,11827,3.5,114.404,18145.8,9,104,82,296,7225.29,158.108,158.108,175.451,0.405405,23.6667,0.253012,0.972729,0.161067,0.610916,6.78156,2.57143
446498,645191,464476,2476.56,17575.3,3.37423,117.364,380.133,2,163,86,478,11419.3,158.115,158.115,174.163,0.442478,22.9,0.263566,0.961294,0.140911,0.649734,0.138772,0.592727
264942,414540,293058,1971.3,10883.1,3.25926,118.078,706.858,1,108,53,386,8388.02,144.124,144.124,172.698,0.367089,10.697,0.255814,0.904063,0.181134,0.770735,0.288141,0.306818
152647,214200,157289,1433.17,6592.23,3.72,112.728,15836.8,10,50,58,166,3974.1,159.301,159.301,171.621,0.428571,26.6667,0.25,0.970487,0.217402,0.602847,5.18738,2.68817
117615,169119,124866,1264.42,4500.37,2.59524,117.187,706.858,3,84,65,275,6347.94,151.211,151.211,174.308,0.75,13.4737,0.527273,0.941923,0.28096,1.41054,0.504836,1.15596
162617,222159,167942,1462.01,6975.74,3.28,117.38,1809.56,3,75,69,217,5287.5,156.143,156.143,174.493,0.388889,18.7273,0.315789,0.968297,0.209584,0.757985,0.834578,0.914634
304979,421848,317726,2006.27,12326.6,3.29851,116.429,3848.45,5,134,72,402,9577.98,156.249,156.249,173.931,0.44086,25.8,0.410526,0.959882,0.162759,0.777016,1.69091,1.51584
271237,370260,279416,1900.23,11867.4,3.53982,113.836,6939.78,6,113,84,299,7503.16,161.829,161.829,173.75,0.467532,32.2222,0.345238,0.970729,0.160121,0.632248,2.89118,1.695
262230,427614,289752,1991.79,10422,3.2605,118.442,5541.77,4,119,63,360,8939.01,161.558,161.558,171.667,0.45122,35,0.4,0.905017,0.191114,0.857707,2.51485,1.2268
228548,309087,236130,1735.31,9898.75,3.85075,115.021,37325.3,15,67,68,209,5069.58,155.383,155.383,174.118,0.425532,33.8333,0.240741,0.96789,0.175306,0.512143,10.9421,3.89535
239431,326372,250112,1779.95,9622.64,3.25714,121.403,4071.5,4,105,72,320,7805.05,156.994,156.994,173.986,0.363636,25.6667,0.363636,0.957295,0.184975,0.811113,1.78551,1.22807
242126,340092,248724,1784.23,10734.9,3.56,116.285,2463.01,5,100,71,277,6880.13,159.155,159.155,172.873,0.538462,33.625,0.351351,0.973475,0.166208,0.64091,1.01724,1.40449
214343,292098,218806,1671.56,9545.39,3.68,115.262,10207,10,75,71,217,5424.73,159.636,159.636,172.817,0.442308,42.4,0.25,0.979602,0.175116,0.568309,3.57151,2.71739
193777,272420,206844,1618.75,7600.19,2.69231,128.267,15393.8,12,104,56,396,8026.11,139.402,139.402,172.393,0.424658,7.6087,0.168539,0.936829,0.212988,1.05604,8.26182,4.45714
375550,591920,413656,2346.46,16245.3,3.66917,111.048,6082.12,5,133,39,402,9003.19,150.478,150.478,168.667,0.430108,19.1,0.291262,0.907881,0.144439,0.554203,2.15396,1.3627
358969,489424,368756,2163.33,15348.3,3.77778,116.19,26590.4,16,108,78,255,7474.25,169.651,169.651,173.641,0.44,62.75,0.227273,0.973459,0.140949,0.486974,8.00005,4.23529
459765,655234,466720,2490.28,20148.1,3.98347,115.812,65144.1,20,121,86,317,7666.58,157.423,157.423,174.128,0.5125,20.1333,0.174757,0.985098,0.123599,0.380512,17.1445,5.02075
450208,784203,555166,2812.29,19315,3.94915,115.606,78426.7,19,118,49,363,8954.19,150.837,150.837,172.673,0.475,19.1667,0.18,0.810943,0.145601,0.463587,20.5557,4.81116
275194,372051,285197,1902.57,10639.7,3.45263,117.545,10568.3,8,95,74,301,7244.61,153.864,153.864,174.216,0.532258,20.5,0.266667,0.964925,0.178818,0.680903,3.6483,2.31707
449385,647570,463443,2474.5,17702.2,3.34545,116.822,314.159,2,165,83,481,11492,157.699,157.699,175.458,0.398305,27.2941,0.259542,0.969665,0.139785,0.649185,0.115349,0.597826
261658,411840,293494,1971.08,10389.7,3.28155,114.349,380.133,1,103,58,402,8438.92,142.381,142.381,171.466,0.410959,9.30769,0.256098,0.891525,0.189716,0.812242,0.149637,0.304734
