f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
72072.1,289520,143660,1773.5,3023.96,3.26667,120.397,18145.8,13,30,5,146,3720.99,164.486,164.486,94.4,0.5,35.5,0.363636,0.501683,0.586481,1.2305,7.55321,3.97959
93190.4,435599,300952,2061.84,3377.93,2.66667,124.482,15836.8,9,51,8,307,6747.15,149.694,149.694,135.125,0.645161,14.35,0.378378,0.309652,0.610386,1.99742,8.66693,3.375
116088,313038,234890,1823.73,4328.74,3.09524,115.034,25446.9,14,42,12,221,5357.61,159.109,159.109,138.333,0.4,35.8333,0.3125,0.494221,0.421306,1.23768,9.20656,4.52308
48443.7,175824,122260,1302.07,1946.58,2.74074,120.638,16741.5,11,27,8,182,4139.39,148.33,148.33,135,0.588235,11.1333,0.285714,0.396235,0.668904,2.12649,9.33086,4.01351
89322.4,367380,245851,1862.83,3184.55,2.78947,121.75,16741.5,11,38,8,253,5826.78,148.881,148.881,135,0.52,13.8824,0.52,0.363319,0.584957,1.8297,7.12227,3.9434
79189.2,264171,205682,1725.46,3430.96,3,123.475,22167.1,14,40,9,211,5083.54,157.076,157.076,129.333,0.904762,20.1,0.333333,0.385009,0.502908,1.48167,11.197,4.66667
177856,540144,368944,2355.61,7045.11,3.37255,117.157,54739.1,19,51,6,274,6089.2,143.839,143.839,106.5,0.378378,9.53846,0.275,0.482067,0.334361,0.864317,15.6964,5.63372
93460.6,334010,238157,1831.17,3636.98,2.85714,117.128,25446.9,13,42,8,233,5610.6,152.476,152.476,135,0.5,11.9444,0.4,0.392433,0.503485,1.54265,11.4355,4.55
127000,396258,295999,2037.53,5149.49,3.10204,115.748,38707.6,16,49,8,232,5944.19,150.259,150.259,134.75,0.361111,15.5714,0.289474,0.429054,0.395677,1.15433,14.9345,5.15789
458966,890421,684352,3269.56,17832.3,3.97468,109.681,182467,30,79,8,340,7705.45,148.874,148.874,135.125,0.436364,9.96774,0.144928,0.670659,0.183351,0.432107,31.4073,7.54777
195025,725307,541771,2914.12,7957.53,3.34375,122.347,53912.9,19,64,7,328,7721.87,153.753,153.753,115.857,0.391304,16.2632,0.254902,0.359978,0.36621,0.970385,17.6922,5.68224
202304,688358,503962,2773.58,8706.4,3.28767,116.659,58106.9,22,73,8,304,7332.91,163.75,163.75,134.75,0.303571,49.6667,0.216667,0.401427,0.318567,0.842244,20.9675,6.69167
97239.4,393708,257331,1917.08,4133.54,3.11628,116.879,24328.5,13,43,9,245,5997.68,159.151,159.151,127.444,0.34375,23.5,0.34375,0.377877,0.463788,1.45098,10.7582,4.17164
86405.4,321419,211654,1887.15,3426.29,3.05882,121.143,25446.9,13,34,15,193,4711.81,157.891,157.891,155.6,0.36,15.0833,0.307692,0.408238,0.550785,1.37519,10.0132,4.25
104055,483956,251920,2029.18,4495.62,3.24444,115.079,19606.7,12,45,7,199,4863.67,153.995,153.995,119.714,0.363636,10.7059,0.323529,0.413046,0.451369,1.08187,8.47919,3.69863
88219.2,339288,235536,1897.6,3476.45,2.90909,127.5,13684.8,11,44,10,233,5454.15,157.648,157.648,134.8,0.692308,18.4167,0.333333,0.374546,0.545843,1.56888,6.82539,3.78125
82110.2,267764,185944,1712.76,3493.86,3.31579,117.602,12868,10,38,10,169,4130.55,163.917,163.917,140,0.461538,83.5,0.357143,0.441585,0.490219,1.18223,5.9552,3.01587
79036.7,350023,187193,1722.22,2954.16,3.09677,116.154,17203.4,11,31,8,157,4064.86,161.089,161.089,135,0.409091,77.5,0.47619,0.422221,0.582979,1.37598,6.74755,3.55208
62469.2,222489,161704,1617.69,2514.92,3.17241,118.095,8824.73,8,29,8,160,3861.34,159.406,159.406,134.875,0.526316,52.3333,0.526316,0.386317,0.643237,1.53538,4.0967,2.52174
71520.8,358160,146850,1779.94,2587.37,3,125.442,21642.4,10,26,7,153,3776.43,156.941,156.941,119.429,0.625,11.75,0.368421,0.487035,0.687934,1.45957,7.86769,3.33333
81411.9,438048,300942,2059.94,3759.42,3.06122,120.752,15836.8,10,49,10,294,6668,153.248,153.248,137.9,0.324324,13,0.324324,0.270524,0.547942,1.77368,9.53179,3.26667
118389,360556,234126,1818.9,4540.78,3.11628,111.066,26015.5,13,43,12,199,5319.05,159.573,159.573,144,0.30303,38.8,0.387097,0.505664,0.400569,1.1714,9.44907,4.17164
49462.3,168345,122338,1298.17,2128.22,2.75,117.964,14102.6,11,32,10,180,4187.01,148.494,148.494,137.1,0.684211,9,0.454545,0.40431,0.60998,1.96738,9.12379,4
95598.2,342161,244553,1854.02,4490.01,3.25,116.119,14526.7,14,56,11,245,5733.05,154.657,154.657,137.273,0.473684,21.2727,0.4,0.39091,0.412922,1.27684,8.50954,4.30769
71631.2,323705,200542,1703.72,2895.92,3,119.75,23778.7,13,32,9,218,5003.7,150.706,150.706,132.889,1,20.8,0.391304,0.357188,0.588317,1.72784,10.6227,4.33333
179990,627095,368586,2353.78,8226.82,3.57895,116.952,54739.1,23,57,6,203,5997.85,156.921,156.921,109,0.425,21.5556,0.212766,0.488326,0.28611,0.729061,17.335,6.42647
90227.4,329058,234271,1814.2,3309.87,2.81081,125.687,24884.6,12,37,8,226,5514.11,154.124,154.124,135,0.541667,14.0667,0.423077,0.385141,0.548118,1.66596,10.2045,4.26923
128605,463182,299482,2052.53,5850.66,3.25,120.103,40115,17,56,7,205,5903.85,157.41,157.41,121.429,0.302326,24.625,0.302326,0.429423,0.350821,1.00909,17.4678,5.23077
459354,1.25E+006,687411,3268.32,20769.5,4.02105,113.296,185508,35,95,7,331,7705.01,150.982,150.982,116.143,0.283784,26.5833,0.158537,0.668238,0.157361,0.370976,38.3653,8.70419
195471,986598,541828,2915.59,7965.86,3.32308,119.921,52279.2,18,65,6,308,7676.74,154.13,154.13,107.333,0.326531,13,0.25,0.360763,0.366011,0.963706,17.3844,5.41667
199017,890950,504750,2779.69,7451.28,3.26984,119.063,63347.1,14,63,6,287,7312.36,166.557,166.557,112,0.4,34.875,0.188679,0.394288,0.373049,0.981357,20.0529,4.28155
100959,346336,254514,1911.92,3959.17,2.95455,121.43,22698,12,44,10,247,5976.79,158.567,158.567,141.1,0.517241,19.5833,0.375,0.396674,0.482909,1.50961,9.89228,4.06154
86291.8,408960,212291,1902.87,3674.38,3.10526,115.675,24884.6,16,38,15,193,4695.9,159.005,159.005,151.067,0.310345,18.3,0.357143,0.406479,0.517876,1.27801,10.9583,5.15254
106717,357555,256026,2049.17,4078.46,3.17949,119.153,21642.4,12,39,6,204,4925.19,158.044,158.044,113,0.444444,33,0.3,0.416822,0.502437,1.20761,7.90926,3.77419
86335,412064,231840,1887.13,3453.08,2.88372,119.432,14102.6,10,43,10,231,5459.75,151.926,151.926,135.8,0.535714,11.1579,0.387097,0.37239,0.546504,1.58112,7.02394,3.46774
76691.8,588903,297280,2366.41,2817.69,2.96552,122.298,16286,12,29,11,169,4975.03,154.893,154.893,140.364,0.611111,32.8,0.45,0.257979,0.839841,1.76564,6.15834,4.04651
76691.8,588903,297280,2366.41,2817.69,2.96552,122.298,16286,12,29,11,169,4975.03,154.893,154.893,140.364,0.611111,32.8,0.45,0.257979,0.839841,1.76564,6.15834,4.04651
63962.6,222180,162214,1617.4,2564.28,3,125.267,15393.8,11,30,9,163,3862.52,158.975,158.975,130.222,0.764706,19.375,0.428571,0.394309,0.630742,1.50628,7.22007,3.66667
71186,353298,142228,1766.28,2612.16,2.96296,128.34,21642.4,12,27,6,151,3736.98,159.603,159.603,108,0.8,12.7273,0.35,0.500507,0.676176,1.43061,8.20871,4.05
83945.1,438048,300106,2060.41,2950.79,2.63415,132.03,16741.5,11,41,9,285,6679.96,155.575,155.575,129,0.464286,16.8125,0.366667,0.279719,0.698256,2.26378,8.17681,4.17593
117346,368202,236114,1827.72,5344.3,3.26923,104.729,24884.6,17,52,11,225,5405.83,156.533,156.533,134.818,0.3,16.3077,0.3,0.496988,0.341994,1.01151,11.0272,5.2
40916.4,170562,122232,1297.96,1210.29,2.42105,123.63,16741.5,6,19,8,188,4192.49,148.766,148.766,135,0.583333,10.75,0.266667,0.334745,1.07244,3.46405,7.77413,2.47826
93691.7,339294,244000,1851.18,3912.78,3.06383,112.237,15836.8,12,47,11,241,5696.97,151.788,151.788,140.364,0.46875,20.9091,0.46875,0.383983,0.47311,1.45599,7.94444,3.91667
70451,324346,201066,1707.02,2555.43,2.85714,120.385,22698,12,28,7,192,5023.56,151.828,151.828,121.286,0.555556,20.3333,0.4,0.350387,0.667997,1.96583,9.02108,4.2
176592,625537,368451,2349.93,6610.08,3.32,114.388,55571.6,16,50,8,305,6131.3,139.39,139.39,134.875,0.388889,11.2,0.25,0.479282,0.355506,0.927568,15.7345,4.81928
88878.8,330078,233972,1817.53,3576.41,2.94737,115.662,23235.2,15,38,8,240,5570.17,147.7,147.7,135,0.652174,9.90909,0.461538,0.379869,0.508198,1.55747,9.93419,5.08929
114230,463899,299480,2051.79,4199.27,2.97561,119.506,39408.1,13,41,9,284,6078.74,141.803,141.803,131.222,0.64,9.92308,0.28125,0.38143,0.488607,1.44757,14.1445,4.36885
455617,1.25E+006,684635,3261.63,19931.9,4.11494,110.524,180956,36,87,8,327,7521.24,155.18,155.18,135.125,0.318182,19.4375,0.16,0.665489,0.163639,0.377348,34.5534,8.7486
190878,990846,543620,2920.29,7213.71,3.31148,113.95,52279.2,14,61,7,313,7673.78,153.377,153.377,117.143,0.386364,14.65,0.270833,0.351125,0.404825,1.06378,16.7072,4.22772
198853,904908,511491,2795.44,9347.03,3.5493,119.122,63347.1,23,71,6,299,7319.3,164.475,164.475,115.167,0.44898,26.1818,0.224138,0.388772,0.299072,0.783061,22.6179,6.48016
95666.6,350172,256119,1919.98,3864.71,3,119.857,22698,13,42,8,254,5984.15,158.134,158.134,135.125,0.615385,17.1429,0.3125,0.373524,0.496797,1.54841,9.96499,4.33333
81637.5,407520,211396,1900.92,3305.98,3.05556,120.338,25446.9,12,36,14,191,4695.73,158.639,158.639,146.429,0.285714,22.875,0.285714,0.386183,0.574994,1.42037,11.2214,3.92727
105862,359328,258018,2057.93,4052.76,3.15789,115.561,21642.4,11,38,5,204,4967.79,157.284,157.284,107.2,0.407407,14.6923,0.357143,0.410291,0.507783,1.22578,7.7687,3.48333
82068.4,412764,232596,1887.01,3444.07,3.07317,118.129,13273.2,10,41,12,228,5411.83,153.535,153.535,141.667,0.413793,13.25,0.366667,0.352838,0.5479,1.57135,6.63108,3.25397
